Kernel Name,index,total_fma_ops,float_flops,half_flops,double_flops,tensor_flops,total_flops,total_flops_with_tensor,shared_ops,external_memory_ops,shared_ratio,global_op_ld_lookup_miss_bytes,global_op_st_lookup_miss_bytes,kernel_duration,accumulated_time,smsp__sass_thread_inst_executed_op_fadd_pred_on.sum,smsp__sass_thread_inst_executed_op_fmul_pred_on.sum,smsp__sass_thread_inst_executed_op_ffma_pred_on.sum,smsp__sass_thread_inst_executed_op_hfma_pred_on.sum,smsp__sass_thread_inst_executed_op_dfma_pred_on.sum,smsp__sass_thread_inst_executed_op_dmul_pred_on.sum,smsp__sass_thread_inst_executed_op_dadd_pred_on.sum,smsp__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__ops_path_tensor_src_fp16_dst_fp16.sum,sm__ops_path_tensor_src_fp16_dst_fp32.sum,sm__ops_path_tensor_src_bf16_dst_fp32.sum,sm__ops_path_tensor_src_fp8.sum,sm__ops_path_tensor_src_tf32_dst_fp32.sum,l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum,l1tex__t_sectors_pipe_lsu_mem_global_op_st_lookup_miss.sum
"void at::<unnamed>::distribution_elementwise_grid_stride_kernel<float, 4, void templates::normal_and_transform<float, float, at::CUDAGeneratorImpl *, void templates::normal_kernel<at::CUDAGeneratorImpl *>(const at::TensorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::<unnamed>::distribution_nullary_kernel<float, float, float4, at::CUDAGeneratorImpl *, void templates::normal_and_transform<float, float, at::CUDAGeneratorImpl *, void templates::normal_kernel<at::CUDAGeneratorImpl *>(const at::TensorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void templates::normal_kernel<at::CUDAGeneratorImpl *>(const at::TensorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, float) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)",1,126976.0,319488.0,0,0,0.0,319488.0,319488.0,0.0,128.0,0.0,0.0,16384.0,2.304,2.304,8192.0,57344.0,126976.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,512.0
ampere_sgemm_32x32_sliced1x4_tn,2,33554432.0,68026368.0,0,0,0.0,68026368.0,68026368.0,196608.0,35072.0,0.8486187845303867,4456448.0,32768.0,9.984,12.288,393216.0,524288.0,33554432.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,139264.0,1024.0
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",3,0.0,10240.0,0,0,0.0,10240.0,10240.0,0.0,320.0,0.0,32768.0,8192.0,2.144,14.432,8192.0,2048.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0,256.0
ampere_sgemm_32x32_sliced1x4_tn,4,33554432.0,68026368.0,0,0,0.0,68026368.0,68026368.0,196608.0,35072.0,0.8486187845303867,4456448.0,32768.0,9.92,24.352,393216.0,524288.0,33554432.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,139264.0,1024.0
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",5,0.0,10240.0,0,0,0.0,10240.0,10240.0,0.0,320.0,0.0,32768.0,8192.0,2.176,26.528,8192.0,2048.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0,256.0
"void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 3, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)",6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,160.0,0.0,16384.0,16384.0,2.624,29.151999999999997,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,512.0,512.0
ampere_sgemm_32x32_sliced1x4_tn,7,33554432.0,68026368.0,0,0,0.0,68026368.0,68026368.0,196608.0,35072.0,0.8486187845303867,4456448.0,32768.0,10.08,39.232,393216.0,524288.0,33554432.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,139264.0,1024.0
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",8,0.0,10240.0,0,0,0.0,10240.0,10240.0,0.0,320.0,0.0,32768.0,8192.0,2.144,41.376,8192.0,2048.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0,256.0
ampere_sgemm_32x32_sliced1x4_tn,9,33554432.0,68026368.0,0,0,0.0,68026368.0,68026368.0,196608.0,35072.0,0.8486187845303867,4456448.0,32768.0,9.824,51.199999999999996,393216.0,524288.0,33554432.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,139264.0,1024.0
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",10,0.0,10240.0,0,0,0.0,10240.0,10240.0,0.0,320.0,0.0,32768.0,8192.0,2.144,53.343999999999994,8192.0,2048.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0,256.0
