Kernel Name,index,total_fma_ops,float_flops,half_flops,double_flops,tensor_flops,total_flops,total_flops_with_tensor,shared_ops,external_memory_ops,shared_ratio,global_op_ld_lookup_miss_bytes,global_op_st_lookup_miss_bytes,kernel_duration,accumulated_time,smsp__sass_thread_inst_executed_op_fadd_pred_on.sum,smsp__sass_thread_inst_executed_op_fmul_pred_on.sum,smsp__sass_thread_inst_executed_op_ffma_pred_on.sum,smsp__sass_thread_inst_executed_op_hfma_pred_on.sum,smsp__sass_thread_inst_executed_op_dfma_pred_on.sum,smsp__sass_thread_inst_executed_op_dmul_pred_on.sum,smsp__sass_thread_inst_executed_op_dadd_pred_on.sum,smsp__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__ops_path_tensor_src_fp16_dst_fp16.sum,sm__ops_path_tensor_src_fp16_dst_fp32.sum,sm__ops_path_tensor_src_bf16_dst_fp32.sum,sm__ops_path_tensor_src_fp8.sum,sm__ops_path_tensor_src_tf32_dst_fp32.sum,l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum,l1tex__t_sectors_pipe_lsu_mem_global_op_st_lookup_miss.sum,flops_log,flops_threshold,is_matmul_candidate,is_attention_candidate,elementwise_add_fma_ops,role
void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_tn_align1>(T1::Params),597.5,37748736.0,76087296.0,0.0,0.0,0.0,76087296.0,76087296.0,149184.0,4608.0,0.9700374531835206,2949120.0,589824.0,13.4,4880.4,0.0,589824.0,37748736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92160.0,18432.0,18.147391883799816,14.142068520866331,True,True,0,Q
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 1, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",598.5,24576.0,172032.0,49152.0,0.0,0.0,221184.0,221184.0,0.0,6144.0,0.0,592896.0,49152.0,5.132,4885.531999999999,159744.0,12288.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18528.0,1536.0,12.306754734396083,14.142068520866331,False,False,0,splitKreduce
void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_tn_align1>(T1::Params),599.5,37748736.0,76087296.0,0.0,0.0,0.0,76087296.0,76087296.0,149184.0,4608.0,0.9700374531835206,2949120.0,589824.0,13.288,4898.819999999999,0.0,589824.0,37748736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92160.0,18432.0,18.147391883799816,14.142068520866331,True,True,0,K
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 1, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",600.5,24576.0,172032.0,49152.0,0.0,0.0,221184.0,221184.0,0.0,6144.0,0.0,592896.0,49152.0,5.068,4903.887999999999,159744.0,12288.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18528.0,1536.0,12.306754734396083,14.142068520866331,False,False,0,splitKreduce
void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_tn_align1>(T1::Params),601.5,37748736.0,76087296.0,0.0,0.0,0.0,76087296.0,76087296.0,149184.0,4608.0,0.9700374531835206,2949120.0,589824.0,13.296,4917.183999999999,0.0,589824.0,37748736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92160.0,18432.0,18.147391883799816,14.142068520866331,True,True,0,V
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 1, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",602.5,24576.0,172032.0,49152.0,0.0,0.0,221184.0,221184.0,0.0,6144.0,0.0,592896.0,49152.0,5.08,4922.263999999999,159744.0,12288.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18528.0,1536.0,12.306754734396083,14.142068520866331,False,False,0,splitKreduce
"void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",603.5,24576.0,12288.0,49152.0,0.0,0.0,61440.0,61440.0,0.0,1152.0,0.0,73728.0,49152.0,4.651999999999999,4926.915999999999,0.0,12288.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,1536.0,11.025832643730768,14.142068520866331,False,False,0,other
"void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",604.5,9216.0,6144.0,18432.0,0.0,0.0,24576.0,24576.0,0.0,384.0,0.0,24576.0,24576.0,4.524,4931.439999999999,6144.0,0.0,0.0,9216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,768.0,10.109566325223746,14.142068520866331,False,False,0,other
"void native::<unnamed>::CatArrayBatchedCopy<native::<unnamed>::OpaqueType<4>, unsigned int, 4, 64, 64>(T1 *, native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, native::<unnamed>::TensorSizeStride<T2, 4>, int, T2)",605.5,24576.0,0.0,49152.0,0.0,0.0,49152.0,49152.0,0.0,768.0,0.0,49152.0,49152.0,5.808,4937.247999999999,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,1536.0,10.802693161352469,14.142068520866331,False,False,0,add
"void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",606.5,24576.0,12288.0,49152.0,0.0,0.0,61440.0,61440.0,0.0,1152.0,0.0,73728.0,49152.0,4.6240000000000006,4941.871999999999,0.0,12288.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,1536.0,11.025832643730768,14.142068520866331,False,False,0,other
"void native::vectorized_elementwise_kernel<4, native::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)",607.5,12288.0,24576.0,0.0,0.0,0.0,24576.0,24576.0,0.0,288.0,0.0,98304.0,49152.0,3.516,4945.387999999999,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.0,1536.0,10.109566325223746,14.142068520866331,False,False,0,add
"void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",608.5,24576.0,12288.0,49152.0,0.0,0.0,61440.0,61440.0,0.0,1152.0,0.0,73728.0,49152.0,4.616,4950.003999999999,0.0,12288.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,1536.0,11.025832643730768,14.142068520866331,False,False,0,other
"void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",609.5,9216.0,6144.0,18432.0,0.0,0.0,24576.0,24576.0,0.0,384.0,0.0,24576.0,24576.0,4.464,4954.467999999999,6144.0,0.0,0.0,9216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,768.0,10.109566325223746,14.142068520866331,False,False,0,other
